;;
;;
;;
;;
;;
6462  CHARME;3048;7.891.113.017.220 
6462  CHARME;3128;7.891.113.404.044 
6462  CHARME;3182;7.891.113.459.358 
6462  CHARME;3201;7.891.113.017.268 
6462  CHARME;3227;7.891.113.009.683 
6462  CHARME;3334;7.891.113.528.672 
;;
;;
;;
;;
;;
;;
6462  CHARME;3402;7.891.113.657.600 
6462  CHARME;3526;7.891.113.483.629 
6462  CHARME;3581;7.891.113.404.068 
6462  CHARME;3611;7.891.113.528.696 
6462  CHARME;4004;7.891.113.021.494 
6462  CHARME;4021;7.891.113.527.507 
6462  CHARME;4146;7.891.113.459.471 
6462  CHARME;4456;7.891.113.404.099 
6462  CHARME;5203;7.891.113.459.372 
6462  CHARME;5556;7.891.113.404.112 
6462  CHARME;5767;7.891.113.404.136 
6462  CHARME;6006;7.891.113.483.643 
6462  CHARME;6156;7.891.113.404.150 
6462  CHARME;6218;7.891.113.459.297 
6462  CHARME;6375;7.891.113.459.310 
6462  CHARME;7030;7.891.113.528.658 
6462  CHARME;7136;7.891.113.447.225 
6462  CHARME;7311;7.891.113.404.198 
6462  CHARME;7371;7.891.113.404.228 
6462  CHARME;7504;7.891.113.483.667 
6462  CHARME;7563;7.891.113.017.305 
6462  CHARME;7625;7.891.113.459.433 
6462  CHARME;7684;7.891.113.404.242 
6462  CHARME;7713;7.891.113.527.484 
6462  CHARME;8001;7.891.113.404.266 
6462  CHARME;8008;7.891.113.528.733 
6462  CHARME;8176;7.891.113.404.280 
6462  CHARME;8336;7.891.113.513.685 
6462  CHARME;8990;7.891.113.404.303 
6462  CHARME;9016;7.891.113.031.509 
6462  CHARME;9153;7.891.113.459.532 
6462  CHARME;9184;7.891.113.528.757 
6462  CHARME;9368;7.891.113.459.570 
6462  CHARME;9392;7.891.113.459.631 
6462  CHARME;9463;7.891.113.031.585 
6462  CHARME;9471;7.891.113.031.561 
6462  CHARME;9632;7.891.113.031.608 
6462  CHARME;9642;7.891.113.031.523 
6462  CHARME;9662;7.891.113.031.547 
6462  CHARME;9989;
6837  MOLLET 100gr;10;7.891.113.597.449 
6837  MOLLET 100gr;20;7.891.113.544.849 
6837  MOLLET 100gr;115;7.891.113.597.487 
6837  MOLLET 100gr;142;7.891.113.597.500 
6837  MOLLET 100gr;145;7.891.113.513.807 
6837  MOLLET 100gr;318;7.891.113.597.586 
6837  MOLLET 100gr;325;7.891.113.597.609 
6837  MOLLET 100gr;385;7.891.113.597.647 
6837  MOLLET 100gr;390;7.891.113.597.661 
6837  MOLLET 100gr;409;7.891.113.597.722 
6837  MOLLET 100gr;447;7.891.113.597.784 
6837  MOLLET 100gr;453;7.891.113.597.807 
6837  MOLLET 100gr;512;7.891.113.597.821 
6837  MOLLET 100gr;530;7.891.113.597.845 
6837  MOLLET 100gr;541;7.891.113.597.883 
6837  MOLLET 100gr;550;7.891.113.386.975 
6837  MOLLET 100gr;608;7.891.113.597.906 
6837  MOLLET 100gr;640;7.891.113.597.920 
;;
;;
;;
;;
;;
;;
6837  MOLLET 100gr;700;7.891.113.597.944 
6837  MOLLET 100gr;769;7.891.113.597.982 
6837  MOLLET 100gr;780;7.891.113.462.594 
6837  MOLLET 100gr;781;7.891.113.462.679 
6837  MOLLET 100gr;782;7.891.113.462.617 
6837  MOLLET 100gr;784;7.891.113.462.631 
6837  MOLLET 100gr;786;7.891.113.462.655 
6837  MOLLET 100gr;794;7.891.113.598.002 
6837  MOLLET 100gr;850;7.891.113.598.026 
6837  MOLLET 100gr;940;7.891.113.598.040 
6837  MOLLET 100gr;1245;7.891.113.330.763 
6837  MOLLET 100gr;1289;7.891.113.019.583 
6837  MOLLET 100gr;2194;7.891.113.513.647 
6837  MOLLET 100gr;2309;7.891.113.032.827 
6837  MOLLET 100gr;2403;7.891.113.598.064 
6837  MOLLET 100gr;3013;7.891.113.018.890 
6837  MOLLET 100gr;3027;7.891.113.018.913 
6837  MOLLET 100gr;3128;7.891.113.424.981 
6837  MOLLET 100gr;3182;7.891.113.598.088 
6837  MOLLET 100gr;3585;7.891.113.544.863 
6837  MOLLET 100gr;3635;7.891.113.598.101 
6837  MOLLET 100gr;3914;7.891.113.662.468 
6837  MOLLET 100gr;4604;7.891.113.662.505 
6837  MOLLET 100gr;4817;7.891.113.425.001 
6837  MOLLET 100gr;5545;7.891.113.617.055 
6837  MOLLET 100gr;5556;7.891.113.386.999 
6837  MOLLET 100gr;5743;7.891.113.040.228 
6837  MOLLET 100gr;5899;7.891.113.662.567 
6837  MOLLET 100gr;6040;7.891.113.337.366 
6837  MOLLET 100gr;6313;7.891.113.598.125 
6837  MOLLET 100gr;6399;7.891.113.598.149 
6837  MOLLET 100gr;7030;7.891.113.598.163 
6837  MOLLET 100gr;7034;7.891.113.544.887 
6837  MOLLET 100gr;7417;7.891.113.544.900 
6837  MOLLET 100gr;7447;7.891.113.598.200 
6837  MOLLET 100gr;7628;7.891.113.018.937 
6837  MOLLET 100gr;7650;7.891.113.598.224 
6837  MOLLET 100gr;7655;7.891.113.018.951 
6837  MOLLET 100gr;7684;7.891.113.018.975 
6837  MOLLET 100gr;7947;7.891.113.662.710 
6837  MOLLET 100gr;8176;7.891.113.598.248 
6837  MOLLET 100gr;8860;7.891.113.330.800 
6837  MOLLET 100gr;9016;7.891.113.332.422 
6837  MOLLET 100gr;9059;7.891.113.387.132 
6837  MOLLET 100gr;9113;7.891.113.598.309 
6837  MOLLET 100gr;9172;7.891.113.598.347 
6837  MOLLET 100gr;9199;7.891.113.544.924 
6837  MOLLET 100gr;9202;7.891.113.387.071 
6837  MOLLET 100gr;9213;7.891.113.018.999 
6837  MOLLET 100gr;9223;7.891.113.019.019 
6837  MOLLET 100gr;9288;7.891.113.598.422 
6837  MOLLET 100gr;9294;7.891.113.033.060 
6837  MOLLET 100gr;9306;7.891.113.387.057 
6837  MOLLET 100gr;9339;7.891.113.598.446 
6837  MOLLET 100gr;9368;7.891.113.330.824 
6837  MOLLET 100gr;9373;7.891.113.339.018 
6837  MOLLET 100gr;9375;7.891.113.361.095 
6837  MOLLET 100gr;9427;7.891.113.387.095 
;;
;;
;;
;;
;;
;;
6837  MOLLET 100gr;9440;7.891.113.617.192 
6837  MOLLET 100gr;9463;7.891.113.032.940 
6837  MOLLET 100gr;9471;7.891.113.032.865 
6837  MOLLET 100gr;9490;7.891.113.598.521 
6837  MOLLET 100gr;9533;7.891.113.033.022 
6837  MOLLET 100gr;9542;7.891.113.032.964 
6837  MOLLET 100gr;9563;7.891.113.598.545 
6837  MOLLET 100gr;9601;7.891.113.330.848 
6837  MOLLET 100gr;9603;7.891.113.598.569 
6837  MOLLET 100gr;9632;7.891.113.032.926 
6837  MOLLET 100gr;9641;7.891.113.033.008 
6837  MOLLET 100gr;9642;7.891.113.033.046 
6837  MOLLET 100gr;9649;7.891.113.425.100 
6837  MOLLET 100gr;9662;7.891.113.032.902 
6837  MOLLET 100gr;9687;7.891.113.387.019 
6837  MOLLET 100gr;9699;7.891.113.032.889 
6837  MOLLET 100gr;9718;7.891.113.598.606 
6837  MOLLET 100gr;9787;7.891.113.032.988 
6837  MOLLET 100gr;9952;7.891.113.019.033 
6837  MOLLET 100gr;9989;
8619  ANNE  65;20;7.891.113.549.813 
8619  ANNE  65;1074;7.891.113.621.106 
8619  ANNE  65;1236;7.891.113.621.182 
8619  ANNE  65;1289;7.891.113.621.205 
8619  ANNE  65;1317;7.891.113.621.243 
8619  ANNE  65;1709;7.891.113.039.291 
8619  ANNE  65;2137;7.891.113.621.281 
8619  ANNE  65;2151;7.891.113.621.304 
8619  ANNE  65;2194;7.891.113.621.328 
8619  ANNE  65;2314;7.891.113.034.586 
8619  ANNE  65;2470;7.891.113.621.380 
8619  ANNE  65;2500;7.891.113.621.403 
8619  ANNE  65;2829;7.891.113.372.138 
8619  ANNE  65;2856;7.891.113.528.023 
8619  ANNE  65;3048;7.891.113.039.314 
8619  ANNE  65;3131;7.891.113.621.502 
8619  ANNE  65;3182;7.891.113.621.526 
8619  ANNE  65;3227;7.891.113.527.989 
8619  ANNE  65;3301;7.891.113.621.540 
8619  ANNE  65;3402;7.891.113.009.768 
8619  ANNE  65;3526;7.891.113.527.965 
8619  ANNE  65;3528;7.891.113.621.588 
8619  ANNE  65;3581;7.891.113.621.601 
8619  ANNE  65;3583;7.891.113.621.625 
8619  ANNE  65;3611;7.891.113.621.649 
8619  ANNE  65;3635;7.891.113.621.663 
8619  ANNE  65;3794;7.891.113.621.700 
8619  ANNE  65;4131;7.891.113.039.338 
8619  ANNE  65;4156;7.891.113.621.748 
8619  ANNE  65;4445;7.891.113.527.941 
8619  ANNE  65;4456;7.891.113.621.786 
8619  ANNE  65;4514;7.891.113.621.809 
8619  ANNE  65;5203;7.891.113.621.823 
8619  ANNE  65;5215;7.891.113.621.847 
8619  ANNE  65;5363;7.891.113.621.861 
8619  ANNE  65;5368;7.891.113.039.352 
8619  ANNE  65;5398;7.891.113.621.885 
8619  ANNE  65;5556;7.891.113.621.922 
;;
;;
;;
;;
;;
;;
8619  ANNE  65;5638;7.891.113.621.960 
8619  ANNE  65;5743;7.891.113.040.242 
8619  ANNE  65;5767;7.891.113.412.131 
8619  ANNE  65;5800;7.891.113.622.004 
8619  ANNE  65;6029;7.891.113.034.623 
8619  ANNE  65;6085;7.891.113.622.042 
8619  ANNE  65;6116;7.891.113.372.190 
8619  ANNE  65;6133;7.891.113.622.080 
8619  ANNE  65;6313;7.891.113.622.127 
8619  ANNE  65;6399;7.891.113.622.165 
8619  ANNE  65;6614;7.891.113.622.202 
8619  ANNE  65;7030;7.891.113.622.240 
8619  ANNE  65;7136;7.891.113.459.938 
8619  ANNE  65;7148;7.891.113.034.647 
8619  ANNE  65;7311;7.891.113.372.213 
8619  ANNE  65;7382;7.891.113.622.301 
8619  ANNE  65;7529;7.891.113.527.903 
8619  ANNE  65;7625;7.891.113.622.349 
8619  ANNE  65;7650;7.891.113.622.363 
8619  ANNE  65;7684;7.891.113.622.387 
8619  ANNE  65;8001;7.891.113.622.400 
8619  ANNE  65;8176;7.891.113.622.424 
8619  ANNE  65;8473;7.891.113.622.448 
8619  ANNE  65;8797;7.891.113.039.376 
8619  ANNE  65;8990;7.891.113.622.462 
8619  ANNE  65;9016;7.891.113.338.417 
8619  ANNE  65;9059;7.891.113.622.486 
8619  ANNE  65;9113;7.891.113.412.308 
8619  ANNE  65;9153;7.891.113.460.248 
8619  ANNE  65;9165;7.891.113.544.184 
8619  ANNE  65;9172;7.891.113.622.509 
8619  ANNE  65;9202;7.891.113.622.523 
8619  ANNE  65;9233;7.891.113.548.496 
8619  ANNE  65;9284;7.891.113.412.261 
8619  ANNE  65;9368;7.891.113.622.547 
8619  ANNE  65;9392;7.891.113.344.999 
8619  ANNE  65;9427;7.891.113.345.934 
8619  ANNE  65;9435;7.891.113.544.221 
8619  ANNE  65;9462;7.891.113.622.585 
8619  ANNE  65;9490;7.891.113.622.608 
8619  ANNE  65;9587;7.891.113.345.958 
8619  ANNE  65;9601;7.891.113.331.227 
8619  ANNE  65;9900;7.891.113.345.910 
8619  ANNE  65;9976;7.891.113.622.745 
8619  ANNE  65;9989;
9585  TESOURA P/BORDADO 4,50 Pol.;20;7.891.113.602.921 
9593  TESOURA P/ ACABAMENTO 3,75 Po;20;7.891.113.602.945 
9615  TESOURA P/ BORDADO 3,50 Pol.;20;7.891.113.602.983 
9623  TESOURA USO GERAL 8,00 Pol.;20;7.891.113.603.003 
0877  LINHA POLIESTER COSTURA 1500J;101;7.891.113.605.243 
0877  LINHA POLIESTER COSTURA 1500J;102;7.891.113.429.870 
0877  LINHA POLIESTER COSTURA 1500J;104;7.891.113.429.856 
0877  LINHA POLIESTER COSTURA 1500J;105;7.891.113.605.267 
0877  LINHA POLIESTER COSTURA 1500J;106;7.891.113.429.566 
0877  LINHA POLIESTER COSTURA 1500J;107;7.891.113.605.281 
0877  LINHA POLIESTER COSTURA 1500J;108;7.891.113.605.304 
0877  LINHA POLIESTER COSTURA 1500J;111;7.891.113.605.328 
0877  LINHA POLIESTER COSTURA 1500J;112;7.891.113.605.342 
;;
;;
;;
;;
;;
;;
0877  LINHA POLIESTER COSTURA 1500J;113;7.891.113.605.366 
0877  LINHA POLIESTER COSTURA 1500J;114;7.891.113.605.380 
0877  LINHA POLIESTER COSTURA 1500J;121;7.891.113.605.403 
0877  LINHA POLIESTER COSTURA 1500J;123;7.891.113.605.427 
0877  LINHA POLIESTER COSTURA 1500J;126;7.891.113.605.441 
0877  LINHA POLIESTER COSTURA 1500J;131;7.891.113.605.465 
0877  LINHA POLIESTER COSTURA 1500J;135;7.891.113.605.489 
0877  LINHA POLIESTER COSTURA 1500J;139;7.891.113.605.502 
0877  LINHA POLIESTER COSTURA 1500J;141;7.891.113.429.481 
0877  LINHA POLIESTER COSTURA 1500J;142;7.891.113.605.526 
0877  LINHA POLIESTER COSTURA 1500J;144;7.891.113.605.540 
0877  LINHA POLIESTER COSTURA 1500J;145;7.891.113.605.564 
0877  LINHA POLIESTER COSTURA 1500J;147;7.891.113.605.588 
0877  LINHA POLIESTER COSTURA 1500J;148;7.891.113.429.832 
0877  LINHA POLIESTER COSTURA 1500J;149;7.891.113.429.429 
0877  LINHA POLIESTER COSTURA 1500J;152;7.891.113.605.601 
0877  LINHA POLIESTER COSTURA 1500J;155;7.891.113.605.625 
0877  LINHA POLIESTER COSTURA 1500J;158;7.891.113.429.511 
0877  LINHA POLIESTER COSTURA 1500J;159;7.891.113.605.649 
0877  LINHA POLIESTER COSTURA 1500J;161;7.891.113.605.663 
0877  LINHA POLIESTER COSTURA 1500J;164;7.891.113.605.687 
0877  LINHA POLIESTER COSTURA 1500J;167;7.891.113.605.700 
0877  LINHA POLIESTER COSTURA 1500J;169;7.891.113.605.724 
0877  LINHA POLIESTER COSTURA 1500J;176;7.891.113.605.748 
0877  LINHA POLIESTER COSTURA 1500J;178;7.891.113.605.762 
0877  LINHA POLIESTER COSTURA 1500J;179;7.891.113.605.786 
0877  LINHA POLIESTER COSTURA 1500J;180;7.891.113.605.809 
0877  LINHA POLIESTER COSTURA 1500J;185;7.891.113.429.733 
0877  LINHA POLIESTER COSTURA 1500J;196;7.891.113.605.823 
0877  LINHA POLIESTER COSTURA 1500J;202;7.891.113.605.847 
0877  LINHA POLIESTER COSTURA 1500J;203;7.891.113.605.861 
0877  LINHA POLIESTER COSTURA 1500J;204;7.891.113.605.885 
0877  LINHA POLIESTER COSTURA 1500J;208;7.891.113.429.672 
0877  LINHA POLIESTER COSTURA 1500J;210;7.891.113.429.542 
0877  LINHA POLIESTER COSTURA 1500J;211;7.891.113.429.924 
0877  LINHA POLIESTER COSTURA 1500J;213;7.891.113.605.908 
0877  LINHA POLIESTER COSTURA 1500J;214;7.891.113.605.922 
0877  LINHA POLIESTER COSTURA 1500J;219;7.891.113.605.946 
0877  LINHA POLIESTER COSTURA 1500J;220;7.891.113.605.960 
0877  LINHA POLIESTER COSTURA 1500J;225;7.891.113.429.818 
0877  LINHA POLIESTER COSTURA 1500J;229;7.891.113.605.984 
0877  LINHA POLIESTER COSTURA 1500J;236;7.891.113.606.004 
0877  LINHA POLIESTER COSTURA 1500J;243;7.891.113.606.028 
0877  LINHA POLIESTER COSTURA 1500J;245;7.891.113.606.042 
0877  LINHA POLIESTER COSTURA 1500J;254;7.891.113.606.066 
0877  LINHA POLIESTER COSTURA 1500J;260;7.891.113.606.080 
0877  LINHA POLIESTER COSTURA 1500J;264;7.891.113.606.103 
0877  LINHA POLIESTER COSTURA 1500J;279;7.891.113.606.127 
0877  LINHA POLIESTER COSTURA 1500J;281;7.891.113.606.141 
0877  LINHA POLIESTER COSTURA 1500J;284;7.891.113.606.165 
0877  LINHA POLIESTER COSTURA 1500J;286;7.891.113.429.603 
0877  LINHA POLIESTER COSTURA 1500J;287;7.891.113.606.189 
0877  LINHA POLIESTER COSTURA 1500J;288;7.891.113.606.202 
0877  LINHA POLIESTER COSTURA 1500J;289;7.891.113.606.226 
0877  LINHA POLIESTER COSTURA 1500J;290;7.891.113.429.894 
0877  LINHA POLIESTER COSTURA 1500J;292;7.891.113.606.240 
0877  LINHA POLIESTER COSTURA 1500J;298;7.891.113.606.264 
0877  LINHA POLIESTER COSTURA 1500J;301;7.891.113.606.288 
;;
;;
;;
;;
;;
;;
0877  LINHA POLIESTER COSTURA 1500J;302;7.891.113.606.301 
0877  LINHA POLIESTER COSTURA 1500J;303;7.891.113.429.696 
0877  LINHA POLIESTER COSTURA 1500J;310;7.891.113.429.658 
0877  LINHA POLIESTER COSTURA 1500J;322;7.891.113.606.325 
0877  LINHA POLIESTER COSTURA 1500J;325;7.891.113.606.349 
0877  LINHA POLIESTER COSTURA 1500J;331;7.891.113.606.363 
0877  LINHA POLIESTER COSTURA 1500J;335;7.891.113.429.634 
0877  LINHA POLIESTER COSTURA 1500J;338;7.891.113.606.387 
0877  LINHA POLIESTER COSTURA 1500J;342;7.891.113.606.400 
0877  LINHA POLIESTER COSTURA 1500J;347;7.891.113.606.424 
0877  LINHA POLIESTER COSTURA 1500J;351;7.891.113.606.448 
0877  LINHA POLIESTER COSTURA 1500J;353;7.891.113.606.462 
0877  LINHA POLIESTER COSTURA 1500J;354;7.891.113.606.486 
0877  LINHA POLIESTER COSTURA 1500J;355;7.891.113.606.509 
0877  LINHA POLIESTER COSTURA 1500J;356;7.891.113.429.719 
0877  LINHA POLIESTER COSTURA 1500J;360;7.891.113.429.757 
0877  LINHA POLIESTER COSTURA 1500J;362;7.891.113.606.523 
0877  LINHA POLIESTER COSTURA 1500J;367;7.891.113.606.547 
0877  LINHA POLIESTER COSTURA 1500J;379;7.891.113.606.561 
0877  LINHA POLIESTER COSTURA 1500J;380;7.891.113.606.585 
0877  LINHA POLIESTER COSTURA 1500J;383;7.891.113.606.608 
0877  LINHA POLIESTER COSTURA 1500J;385;7.891.113.606.622 
0877  LINHA POLIESTER COSTURA 1500J;389;7.891.113.429.580 
0877  LINHA POLIESTER COSTURA 1500J;390;7.891.113.606.646 
0877  LINHA POLIESTER COSTURA 1500J;396;7.891.113.606.660 
0877  LINHA POLIESTER COSTURA 1500J;401;7.891.113.606.684 
0877  LINHA POLIESTER COSTURA 1500J;412;7.891.113.606.707 
0877  LINHA POLIESTER COSTURA 1500J;418;7.891.113.606.721 
0877  LINHA POLIESTER COSTURA 1500J;419;7.891.113.429.795 
0877  LINHA POLIESTER COSTURA 1500J;420;7.891.113.606.745 
0877  LINHA POLIESTER COSTURA 1500J;423;7.891.113.606.769 
0877  LINHA POLIESTER COSTURA 1500J;428;7.891.113.606.783 
0877  LINHA POLIESTER COSTURA 1500J;431;7.891.113.606.806 
0877  LINHA POLIESTER COSTURA 1500J;440;7.891.113.606.820 
0877  LINHA POLIESTER COSTURA 1500J;441;7.891.113.606.844 
0877  LINHA POLIESTER COSTURA 1500J;442;7.891.113.429.771 
0877  LINHA POLIESTER COSTURA 1500J;453;7.891.113.606.868 
0877  LINHA POLIESTER COSTURA 1500J;456;7.891.113.606.882 
0877  LINHA POLIESTER COSTURA 1500J;460;7.891.113.429.467 
0877  LINHA POLIESTER COSTURA 1500J;462;7.891.113.606.905 
0877  LINHA POLIESTER COSTURA 1500J;470;7.891.113.606.929 
0877  LINHA POLIESTER COSTURA 1500J;475;7.891.113.429.443 
0877  LINHA POLIESTER COSTURA 1500J;488;7.891.113.606.943 
0877  LINHA POLIESTER COSTURA 1500J;491;7.891.113.606.967 
0877  LINHA POLIESTER COSTURA 1500J;492;7.891.113.606.981 
0877  LINHA POLIESTER COSTURA 1500J;495;7.891.113.607.001 
0877  LINHA POLIESTER COSTURA 1500J;498;7.891.113.607.025 
0877  LINHA POLIESTER COSTURA 1500J;501;7.891.113.430.661 
0877  LINHA POLIESTER COSTURA 1500J;502;7.891.113.430.685 
0877  LINHA POLIESTER COSTURA 1500J;503;7.891.113.430.708 
0877  LINHA POLIESTER COSTURA 1500J;504;7.891.113.430.722 
0877  LINHA POLIESTER COSTURA 1500J;505;7.891.113.430.746 
0877  LINHA POLIESTER COSTURA 1500J;506;7.891.113.430.760 
2403  MAIS BEBE;10;7.891.113.616.454 
2403  MAIS BEBE;150;7.891.113.616.478 
2403  MAIS BEBE;214;7.891.113.362.160 
2403  MAIS BEBE;325;7.891.113.425.506 
2403  MAIS BEBE;362;7.891.113.616.515 
;;
;;
;;
;;
;;
;;
2403  MAIS BEBE;541;7.891.113.332.163 
2403  MAIS BEBE;550;7.891.113.616.553 
2403  MAIS BEBE;637;7.891.113.616.614 
2403  MAIS BEBE;640;7.891.113.616.638 
2403  MAIS BEBE;700;7.891.113.545.280 
2403  MAIS BEBE;769;7.891.113.616.676 
2403  MAIS BEBE;850;7.891.113.019.279 
2403  MAIS BEBE;940;7.891.113.616.690 
2403  MAIS BEBE;1198;7.891.113.362.184 
2403  MAIS BEBE;2253;7.891.113.425.520 
2403  MAIS BEBE;2550;7.891.113.362.122 
2403  MAIS BEBE;2864;7.891.113.547.086 
2403  MAIS BEBE;3125;7.891.113.425.544 
2403  MAIS BEBE;3190;7.891.113.545.303 
2403  MAIS BEBE;3227;7.891.113.019.293 
2403  MAIS BEBE;3334;7.891.113.387.873 
2403  MAIS BEBE;5311;7.891.113.425.568 
2403  MAIS BEBE;6140;7.891.113.616.751 
2403  MAIS BEBE;7136;7.891.113.462.051 
2403  MAIS BEBE;7557;7.891.113.462.075 
2403  MAIS BEBE;8176;7.891.113.425.599 
2403  MAIS BEBE;8480;7.891.113.019.316 
2403  MAIS BEBE;9098;7.891.113.019.330 
2403  MAIS BEBE;9128;7.891.113.616.775 
2403  MAIS BEBE;9271;7.891.113.616.799 
2403  MAIS BEBE;9490;7.891.113.616.836 
2403  MAIS BEBE;9533;7.891.113.032.247 
2403  MAIS BEBE;9642;7.891.113.032.261 
2403  MAIS BEBE;9809;7.891.113.032.223 
2403  MAIS BEBE;9989;
2756  TERNURA ( ART - 400 );557;7.891.113.012.492 
2756  TERNURA ( ART - 400 );1000;7.891.113.487.191 
2756  TERNURA ( ART - 400 );2012;7.891.113.489.294 
2756  TERNURA ( ART - 400 );3526;7.891.113.489.331 
2756  TERNURA ( ART - 400 );3549;7.891.113.012.539 
2756  TERNURA ( ART - 400 );4034;7.891.113.487.252 
2756  TERNURA ( ART - 400 );4045;7.891.113.487.214 
2756  TERNURA ( ART - 400 );4047;7.891.113.381.413 
2756  TERNURA ( ART - 400 );4053;7.891.113.487.290 
2756  TERNURA ( ART - 400 );4054;7.891.113.487.313 
2756  TERNURA ( ART - 400 );4055;7.891.113.487.337 
2756  TERNURA ( ART - 400 );4056;7.891.113.487.351 
2756  TERNURA ( ART - 400 );4057;7.891.113.487.375 
2756  TERNURA ( ART - 400 );4059;7.891.113.487.412 
2756  TERNURA ( ART - 400 );4062;7.891.113.487.450 
2756  TERNURA ( ART - 400 );4063;7.891.113.487.474 
2756  TERNURA ( ART - 400 );6082;7.891.113.033.923 
2756  TERNURA ( ART - 400 );7625;7.891.113.012.553 
2756  TERNURA ( ART - 400 );9000;7.891.113.487.535 
4210  AG DE COSTURA N6 A N12;9;7.891.113.545.365 
4210  AG DE COSTURA N6 A N12;50;7.891.113.527.125 
4210  AG DE COSTURA N6 A N12;60;7.891.113.591.676 
4210  AG DE COSTURA N6 A N12;70;7.891.113.591.690 
4210  AG DE COSTURA N6 A N12;80;7.891.113.591.713 
4210  AG DE COSTURA N6 A N12;90;7.891.113.591.737 
4210  AG DE COSTURA N6 A N12;120;7.891.113.591.751 
4210  AG DE COSTURA N6 A N12;900;7.891.113.003.742 
4244  AG DE TAPECARIA 13mm;13;7.891.113.591.775 
;;
;;
;;
;;
;;
;;
4252  AGULHA DE BORDADO;22;7.891.113.591.836 
4252  AGULHA DE BORDADO;24;7.891.113.591.874 
4252  AGULHA DE BORDADO;26;7.891.113.527.101 
4260  AG DE TAPECARIA 14mm;14;7.891.113.591.799 
4295  AG TAPECARIA 16mm E 18mm;16;7.891.113.591.812 
4295  AG TAPECARIA 16mm E 18mm;18;7.891.113.591.850 
4546  AG PONTO RUSSO;20;7.891.113.616.171 
5631  ROLO JUTA P9             20M;20;7.891.113.618.229 
5640  ROLO JUTA P9 OURO        20M;20;7.891.113.618.236 
5658  ROLO JUTA P9 PRATA       20M;20;7.891.113.618.243 
5666  ROLO JUTA F9             20M;20;7.891.113.618.250 
4983  DUNA;1114;7.891.113.483.827 
4983  DUNA;1289;7.891.113.345.514 
4983  DUNA;2012;7.891.113.483.889 
4983  DUNA;2194;7.891.113.331.371 
4983  DUNA;2204;7.891.113.483.902 
4983  DUNA;2829;7.891.113.412.841 
4983  DUNA;2856;7.891.113.524.674 
4983  DUNA;3043;7.891.113.015.349 
4983  DUNA;3402;7.891.113.657.648 
4983  DUNA;3526;7.891.113.483.841 
4983  DUNA;3542;7.891.113.412.872 
4983  DUNA;3635;7.891.113.331.432 
4983  DUNA;3696;7.891.113.363.204 
4983  DUNA;4004;7.891.113.021.531 
4983  DUNA;4127;7.891.113.015.363 
4983  DUNA;4146;7.891.113.331.456 
4983  DUNA;4456;7.891.113.331.470 
4983  DUNA;5203;7.891.113.460.460 
4983  DUNA;5368;7.891.113.460.446 
4983  DUNA;5556;7.891.113.509.008 
4983  DUNA;5638;7.891.113.345.491 
4983  DUNA;6001;7.891.113.363.273 
4983  DUNA;6006;7.891.113.483.865 
4983  DUNA;6092;7.891.113.345.538 
4983  DUNA;6133;7.891.113.331.517 
4983  DUNA;6313;7.891.113.331.531 
4983  DUNA;6399;7.891.113.331.555 
4983  DUNA;7030;7.891.113.034.128 
4983  DUNA;7136;7.891.113.460.422 
4983  DUNA;7311;7.891.113.524.711 
4983  DUNA;7650;7.891.113.527.446 
4983  DUNA;7684;7.891.113.331.579 
4983  DUNA;7738;7.891.113.331.593 
4983  DUNA;8001;7.891.113.331.616 
4983  DUNA;8176;7.891.113.331.630 
4983  DUNA;8323;7.891.113.524.735 
4983  DUNA;8799;7.891.113.412.803 
4983  DUNA;8990;7.891.113.331.678 
4983  DUNA;9016;7.891.113.412.933 
4983  DUNA;9059;7.891.113.331.692 
4983  DUNA;9113;7.891.113.412.957 
4983  DUNA;9128;7.891.113.363.952 
4983  DUNA;9153;7.891.113.460.484 
4983  DUNA;9157;7.891.113.346.283 
4983  DUNA;9165;7.891.113.524.759 
4983  DUNA;9172;7.891.113.339.230 
4983  DUNA;9202;7.891.113.339.155 
;;
;;
;;
;;
;;
;;
4983  DUNA;9245;7.891.113.331.715 
4983  DUNA;9284;7.891.113.363.525 
4983  DUNA;9309;7.891.113.363.389 
4983  DUNA;9368;7.891.113.339.278 
4983  DUNA;9391;7.891.113.363.433 
4983  DUNA;9392;7.891.113.339.254 
4983  DUNA;9427;7.891.113.339.179 
4983  DUNA;9433;7.891.113.034.166 
4983  DUNA;9459;7.891.113.034.180 
4983  DUNA;9462;7.891.113.331.739 
4983  DUNA;9482;7.891.113.484.046 
4983  DUNA;9484;7.891.113.483.964 
4983  DUNA;9492;7.891.113.483.926 
4983  DUNA;9517;7.891.113.331.753 
4983  DUNA;9536;7.891.113.484.008 
4983  DUNA;9563;7.891.113.339.216 
4983  DUNA;9587;7.891.113.339.193 
4983  DUNA;9601;7.891.113.331.777 
4983  DUNA;9621;7.891.113.363.297 
4983  DUNA;9642;7.891.113.039.826 
4983  DUNA;9687;7.891.113.363.419 
4983  DUNA;9881;7.891.113.015.400 
4983  DUNA;9900;7.891.113.345.552 
4983  DUNA;9989;
5165  BARROCO MULTICOLOR 4/6 (200g);9016;7.891.113.331.968 
5165  BARROCO MULTICOLOR 4/6 (200g);9059;7.891.113.631.372 
5165  BARROCO MULTICOLOR 4/6 (200g);9113;7.891.113.652.414 
